amplitude mean,-11.15899337125446
amplitude std,12.677359602253064
amplitude median,-8.813404950654657
charge mean,-0.07910141594969085
risetime mean,0.0009394285714285714
decaytime mean,0.002431428571428572
frequency,1.7994858611825193
